mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_KNN__metric,param_KNN__n_neighbors,param_KNN__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.003599882125854492,0.0004892019954181191,0.016403675079345703,0.0008015636742504001,euclidean,25,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.7556855100714751,0.7878261839125537,0.6922173393158548,0.791284588855439,0.6983840488920314,0.7451655531892036,0.04251923779912047,54,0.7783571090011162,0.7807638960454046,0.7818820682521689,0.7731397448081864,0.8167187828425487,0.7861723201898849,0.01556707577556536
0.0027976036071777344,0.000400196788478748,0.0248046875,0.01660479266340966,euclidean,25,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.8723082215342276,0.8673771872152438,0.8364899208354001,0.8770084316643021,0.7853861453280901,0.847837430374339,0.03416302825681901,25,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003200197219848633,0.00039832787160200717,0.03299946784973144,0.021696652405876895,euclidean,28,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.7495126705653022,0.7693076653940352,0.6818440468912805,0.799429814949383,0.6795161243637295,0.7360266157034413,0.04779634624483853,56,0.7558011100408238,0.7579215187844228,0.766658193351883,0.7593196920598935,0.7974591924584151,0.7674319413390875,0.015451650125184643
0.0029994964599609373,0.0006324146788687119,0.026200294494628906,0.015536437196666855,euclidean,28,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.8898520811833505,0.8261166284108253,0.8209184477740484,0.8172293543413652,0.7708351423881176,0.8251335666567843,0.03799189684741778,27,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.01279449462890625,0.019107005458197903,0.03480124473571777,0.020594647474926713,euclidean,31,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.7063027940220924,0.7384434678631709,0.6786413216912544,0.7571945972755689,0.6728774101778455,0.7107508428477336,0.03286882635093585,58,0.7440978242588261,0.7431167294531658,0.7589851869663626,0.7312548521177562,0.767889501229961,0.7490688188052144,0.01288431610926606
0.0033980846405029298,0.000488730978795502,0.03639898300170898,0.023062096939961994,euclidean,31,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.8547643618851047,0.8095704964800781,0.7848560696064072,0.8192017409291363,0.7850367393183068,0.8107647706139409,0.025873000140156865,33,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003396415710449219,0.0008010223283555839,0.01820211410522461,0.00039743272700808505,euclidean,34,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.681611435997401,0.7260977888508253,0.6552033711277976,0.7468213048509945,0.6268571239543663,0.6874135030481255,0.04414040405779869,62,0.7331180526887147,0.7156231894014863,0.742782224359635,0.7015174867079645,0.7416549333287263,0.7269391772973053,0.016000300318285046
0.002998208999633789,4.0477829799087925e-06,0.016802549362182617,0.0007452831462368135,euclidean,34,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.8443794671864847,0.7858537973247824,0.7539918720755429,0.844890826672203,0.7539396044475871,0.7967212139315868,0.0409071105173492,36,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004001617431640625,0.001555211449355187,0.029597759246826172,0.024207932793520154,euclidean,37,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.6744639376218323,0.695233591319961,0.6406296257848215,0.7520194854877715,0.6060168128382931,0.6737852654679022,0.0494875960954584,65,0.7308764123969849,0.6712821041301683,0.7220615345860101,0.6763523524898951,0.7313448324844061,0.7063834472174928,0.026843060400535388
0.0032014846801757812,0.00040068081921645183,0.025598716735839844,0.014264796492613443,euclidean,37,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.8135152696556205,0.7735081183124367,0.7436185796509684,0.8562618468151532,0.731104164340739,0.7837131826339985,0.046087907577929535,41,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003999662399291992,0.0008946826537382681,0.01920008659362793,0.0020392937509317657,euclidean,40,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.6920077972709551,0.6838625711770111,0.6458278064215988,0.7384203990141912,0.5765426585455612,0.6675028459289286,0.054013247153533256,66,0.7104349953366054,0.6478740758552515,0.7052929209653473,0.6597904572154857,0.7222681717971827,0.6891321242339745,0.029584256947789576
0.0031998157501220703,0.0007489796467778352,0.018801355361938478,0.0004007367847093462,euclidean,40,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.7888239116309291,0.7611624393000911,0.7436185796509684,0.8406903737538015,0.6953407018719064,0.7660629081969808,0.0481395802229711,48,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.004198265075683594,0.002923857313801546,0.017601728439331055,0.0007999585931722205,euclidean,43,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.6435997400909681,0.6478001930093699,0.5880211156864329,0.7251000611324497,0.5765426585455612,0.636317573524795,0.052829957134880166,71,0.6842851245355718,0.6347718884423222,0.687101706495063,0.6394287001095424,0.6995412480816353,0.6690257335328269,0.026608632927784866
0.0036031723022460936,0.0008069099397409519,0.028397274017333985,0.019371755737735724,euclidean,43,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.7589343729694608,0.7364710812753997,0.7065815426139312,0.8458885543905786,0.6827620855197053,0.7462429431762171,0.05615879105101086,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0029999732971191405,1.049041748046875e-06,0.018402242660522462,0.0013585855965230584,euclidean,46,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.6539961013645225,0.6292816744908512,0.5539311241065629,0.7033557485649253,0.5599965266148139,0.6202397083808275,0.05682192084170299,74,0.6330189746647709,0.6126285978190756,0.655656090290421,0.6105914908072169,0.6789821125383074,0.6381754532239584,0.02611843100748701
0.003394603729248047,0.0007989685127163474,0.01960153579711914,0.001018413274689327,euclidean,46,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.7641325536062378,0.735496422406004,0.67051916444629,0.8332871956353738,0.6473480290606559,0.7303217625003215,0.06663181005431319,57,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0033963680267333984,0.000493483048524745,0.01800055503845215,0.0006322638010041251,euclidean,49,uniform,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.5714749837556854,0.5581315770249642,0.5188434048083171,0.6601458720217154,0.5288993917440942,0.5675661883408796,0.05008471138309698,85,0.6104629757044785,0.5775109065301777,0.6185012919896641,0.5819609998511446,0.6526764007781916,0.6082225149707312,0.02727523035308515
0.0033980369567871093,0.00048825690927782237,0.019603157043457033,0.001209501099726678,euclidean,49,distance,"{'KNN__metric': 'euclidean', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.7280701754385965,0.735496422406004,0.6282839467724759,0.7962501585983366,0.6162508941899362,0.7010327998007885,0.06845210280612556,60,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.009798145294189453,0.013600421076706833,0.017000293731689452,0.018513527342042754,chebyshev,1,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'uniform'}",0.863085273095593,0.925695237436128,0.8498333275661212,0.9123518307054068,0.9008141780275307,0.8903161123656652,0.029098079960305258,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.02299947738647461,0.023314561805679597,0.008199739456176757,0.0009808317037255623,chebyshev,1,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 1, 'KNN__weights': 'distance'}",0.863085273095593,0.925695237436128,0.8498333275661212,0.9123518307054068,0.9008141780275307,0.8903161123656652,0.029098079960305258,14,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003999567031860352,0.0014156311212315449,0.010402488708496093,0.0018583441922864553,chebyshev,4,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'uniform'}",0.5121507472384667,0.7189752817283181,0.7184177845446401,0.7745539061328535,0.5485343555009737,0.654583990257558,0.10409917454680559,68,0.761826215922817,0.9089179729693624,0.9004556505940863,0.8278411749663167,0.7669098035037811,0.8331901635912727,0.062886974318047
0.0030012130737304688,4.143273162122432e-06,0.008804225921630859,0.00040300325097290894,chebyshev,4,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 4, 'KNN__weights': 'distance'}",0.7827236937660054,0.8489067287987665,0.7957407215167001,0.8879161524235747,0.7457233944897225,0.8122877288052281,0.050232810551099585,32,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0027980804443359375,0.0007470041950455249,0.009598731994628906,0.0007991798879988023,chebyshev,7,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'uniform'}",0.5233039024576692,0.5940113268048491,0.7767358347655244,0.7711204924430295,0.5992437117255695,0.6528646082569014,0.10251092208265936,69,0.704372276501078,0.8011743556273115,0.8852655162805966,0.7894309520265345,0.7191174466337077,0.7798721094138455,0.06487569837188327
0.0027980804443359375,0.00039975705083891336,0.00940079689025879,0.0004907141226662882,chebyshev,7,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 7, 'KNN__weights': 'distance'}",0.7619424377938309,0.7123391428384681,0.808342080271905,0.8313628691496436,0.7126538730312314,0.7654124170705712,0.0485623027166868,49,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0028016090393066405,0.00040138302477432555,0.00939769744873047,0.0004913291621872167,chebyshev,10,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'uniform'}",0.4834346214119176,0.41044865066457503,0.724869372642652,0.7177699343691247,0.6481378106922373,0.5967534932397932,0.12755245055920958,80,0.643052000672752,0.5320892064473528,0.8423413829823779,0.7531819587097662,0.6718106196066237,0.6884950336837745,0.10455555382443753
0.003200531005859375,0.00039983132656090285,0.011205148696899415,0.002315648642394155,chebyshev,10,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 10, 'KNN__weights': 'distance'}",0.6582578450483508,0.5324905513839386,0.7979687878473305,0.8197842293658757,0.6964798895132712,0.7009683816628978,0.10373739974452091,61,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003199911117553711,0.0009805245812840753,0.010201025009155273,0.0009795108935416246,chebyshev,13,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'uniform'}",0.6204334365325077,0.3919301321460566,0.6774359743320607,0.7462215147775201,0.5819987677752554,0.6036536258786807,0.11950152251258321,77,0.6991358194578231,0.48398398467169723,0.8012476383497648,0.7232942110466071,0.6733695459174223,0.6762062398886629,0.10520060476012544
0.002998161315917969,4.733434480182026e-06,0.010000324249267578,0.0015494818473928988,chebyshev,13,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 13, 'KNN__weights': 'distance'}",0.7343156365860184,0.49617249347343806,0.6979268794383504,0.8106643444025359,0.6709505083960817,0.6820675279532907,0.10416734061939462,63,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0032002925872802734,0.0007498578381897409,0.00959935188293457,0.0004897180898567637,chebyshev,16,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'uniform'}",0.539594083247334,0.3803034322602474,0.6095347397641595,0.657294946768631,0.5316843023664504,0.5436987672001369,0.0939500386737315,86,0.6394133296637768,0.4467502547719648,0.7417428310795079,0.6719002744285284,0.6479421548839,0.6295497689655355,0.09821617033697054
0.003201723098754883,0.0009804464243407906,0.009198904037475586,0.00040161964551377186,chebyshev,16,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 16, 'KNN__weights': 'distance'}",0.7108894239957192,0.43936353045664783,0.6361984843766222,0.7882010527084751,0.6355819367430396,0.6421145220797284,0.11604459412283247,70,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0037946701049804688,0.0014707685845941894,0.009999895095825195,0.0006315098827081649,chebyshev,19,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'uniform'}",0.6454267476971295,0.3625038928682653,0.5954723539069019,0.729931062589632,0.565148714640732,0.5797749876513313,0.12214889368062415,82,0.70670275063835,0.4210138206634377,0.7074877385028188,0.6896385100706491,0.6563746817122131,0.6362435003174938,0.10919739370997704
0.00919513702392578,0.011899260834927384,0.010802888870239257,0.0007492707912289399,chebyshev,19,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 19, 'KNN__weights': 'distance'}",0.7306845545235638,0.40376445167268377,0.6033619002579866,0.780055826614531,0.6253478553913967,0.6287327702655913,0.13013189436630315,72,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003198719024658203,0.0004011123904713952,0.010199737548828126,0.0021332531877301703,chebyshev,22,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'uniform'}",0.6649313916599778,0.34890480639468496,0.5653271355025742,0.7198134499079168,0.5502255632879726,0.5699515700408111,0.12716352010338103,84,0.6946742504166477,0.37319424883301083,0.6193205317577548,0.6450963553296005,0.6435920618330113,0.595175489634005,0.11366170420971827
0.003194713592529297,0.00040457879749501675,0.011601495742797851,0.0018558997981220897,chebyshev,22,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 22, 'KNN__weights': 'distance'}",0.742927034361503,0.3706491189622094,0.5858180406088639,0.8003391120800029,0.5899337989323475,0.6180831255857477,0.1496734320097378,75,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003597068786621094,0.0007924763357006369,0.009797763824462891,0.0007463431742158716,chebyshev,25,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'uniform'}",0.649245117150174,0.34890480639468496,0.46653863455482897,0.6362946045807045,0.5568870198768603,0.5316294915270898,0.11238805939093797,89,0.7408481262327417,0.3734009671792641,0.5603813755014333,0.6300679010225232,0.6468106915902919,0.5903018123052508,0.12278436141624427
0.003799772262573242,0.0009785222435469707,0.0100006103515625,0.0006311349437548516,chebyshev,25,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 25, 'KNN__weights': 'distance'}",0.6977563735045675,0.3706491189622094,0.519866123779754,0.7939105928309707,0.612419833029412,0.5989798270449287,0.14591513866532044,79,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.003200340270996094,0.0003992176088942,0.011401605606079102,0.0014982960253083484,chebyshev,28,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'uniform'}",0.6399495470702901,0.34890480639468496,0.39290479101545234,0.6884859529933753,0.5754055383953787,0.5291452376762791,0.13488022127835594,90,0.7163171414155315,0.3655757464723148,0.4967722777567854,0.6247495601128249,0.6649998848261308,0.5736829221167175,0.12689755985063722
0.003399085998535156,0.0004914809744246648,0.01060624122619629,0.0004929279623697233,chebyshev,28,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 28, 'KNN__weights': 'distance'}",0.7448878186752284,0.3550776459008578,0.44651102883221655,0.8119658119658119,0.6442385223227023,0.6005832680534817,0.17413732129314693,78,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.002798032760620117,0.0003990906648921487,0.0105987548828125,0.000489283549065573,chebyshev,31,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'uniform'}",0.6347513664335129,0.33136094674556216,0.36347855173766114,0.6714053927279298,0.5725544680551936,0.5147137452851027,0.14064908200285137,91,0.7032616240845222,0.3511111111111111,0.4294779751067753,0.6204385512921806,0.6954188633682791,0.5599416249925737,0.14365620753649583
0.003198099136352539,0.0009787524175036539,0.02819790840148926,0.016289748200082135,chebyshev,31,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 31, 'KNN__weights': 'distance'}",0.7381340060390628,0.33136094674556216,0.42425535677897364,0.754111061128605,0.6465603149202569,0.5789041036347511,0.170886197071224,83,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00279850959777832,0.0003998145332653375,0.010399198532104493,0.001355996177765885,chebyshev,34,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'uniform'}",0.5831173795054084,0.34693241980691375,0.3313609467455622,0.6558089284135167,0.5234226076025785,0.488148638896777,0.1288357585675241,93,0.6761769337797962,0.3389090798056481,0.37136386016740525,0.5338875339218853,0.6191550461031402,0.507898490755575,0.13309411123127385
0.00299530029296875,4.766940855915522e-06,0.011602401733398438,0.001201550617344509,chebyshev,34,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 34, 'KNN__weights': 'distance'}",0.6097695218438253,0.3625038928682654,0.3983105912930476,0.7733716276226397,0.5713925380108252,0.5430779503576213,0.14963523306383217,88,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0024010658264160155,0.0004888571755055166,0.01060032844543457,0.0011975789577984154,chebyshev,37,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'uniform'}",0.5581240683407866,0.32938856015779094,0.3333333333333334,0.5369466840451996,0.4800735199864372,0.44761090915413276,0.09835189684923959,96,0.6157223674754981,0.3359417402356497,0.33333333333333337,0.4629756602124436,0.5909812381766825,0.4677908678867214,0.12045397725955963
0.0036010265350341795,0.0012022956013148663,0.021397209167480467,0.015983786025850353,chebyshev,37,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 37, 'KNN__weights': 'distance'}",0.5952757711271643,0.34890480639468496,0.3333333333333334,0.6844450596137505,0.5127708930321412,0.49499947142458467,0.13700867891588334,92,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0029990673065185547,3.0495218191756215e-06,0.011199474334716797,0.0004006666038826137,chebyshev,40,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'uniform'}",0.4988533425065933,0.3333333333333333,0.3333333333333334,0.5503131596249006,0.43565347193794207,0.4303451724208169,0.08716308238150518,97,0.49345442869593137,0.3333333333333333,0.33333333333333337,0.4704588948812782,0.5236322383177705,0.4308424457123293,0.08138270462885207
0.002998828887939453,0.0006317330620390302,0.02039957046508789,0.019302437600403878,chebyshev,40,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 40, 'KNN__weights': 'distance'}",0.5420632190498031,0.3508771929824562,0.3333333333333334,0.5974678093436527,0.4899354529252932,0.46275601998408405,0.1044103980157899,94,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.00340423583984375,0.0013594089870069272,0.010795164108276366,0.0007501441073391254,chebyshev,43,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'uniform'}",0.490719718686695,0.3333333333333333,0.3333333333333334,0.5240896455471354,0.4379980069385004,0.423926750092512,0.07892880643352808,98,0.49077565249300487,0.3333333333333333,0.33333333333333337,0.45889961412066466,0.5210381868561662,0.42747602402730056,0.0793395937898186
0.003200387954711914,0.000398710137844624,0.011596393585205079,0.000490040594422796,chebyshev,43,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 43, 'KNN__weights': 'distance'}",0.5050261820127662,0.3508771929824562,0.3333333333333334,0.6125279229192858,0.45452139646624395,0.4512962796492052,0.10290558599649458,95,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0031969547271728516,0.0007466156433175046,0.01079730987548828,0.0007502577788797416,chebyshev,46,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'uniform'}",0.49827236937660063,0.3333333333333333,0.3333333333333334,0.42673910285246325,0.42270270717295383,0.402922276016255,0.0629064005971031,101,0.47456538690885736,0.3333333333333333,0.33333333333333337,0.3989983167874687,0.47401533540070434,0.4028491411527394,0.06306753686478066
0.003195381164550781,0.00040256070487444,0.012600088119506836,0.0012008434478806332,chebyshev,46,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 46, 'KNN__weights': 'distance'}",0.5165004013301228,0.3333333333333333,0.3333333333333334,0.4761448877508257,0.44983232646512755,0.4218608370917151,0.07538444777374836,99,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.0029978275299072264,0.0006294053320252984,0.011399126052856446,0.0008028357655014929,chebyshev,49,uniform,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'uniform'}",0.3333333333333333,0.3333333333333333,0.3333333333333334,0.35013514500693993,0.414068863996295,0.3527233794740477,0.031216559920015104,102,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.34686773613639743,0.45116124053774687,0.35960579533482884,0.04607685856763099
0.0030019283294677734,0.001097063541134526,0.012398862838745117,0.0014934965364499658,chebyshev,49,distance,"{'KNN__metric': 'chebyshev', 'KNN__n_neighbors': 49, 'KNN__weights': 'distance'}",0.4902419447311089,0.3333333333333333,0.3333333333333334,0.4190571761421964,0.4474877914645693,0.40469068029851196,0.06256521667379879,100,1.0,1.0,1.0,1.0,1.0,1.0,0.0
